disease,diseaseLabel,dis_type,drug,drugLabel,drug_type,rp
http://www.wikidata.org/entity/Q448768,alveolar echinococcosis,disease,http://www.wikidata.org/entity/Q422194,mebendazole,drug,can be treated by
http://www.wikidata.org/entity/Q181923,attention deficit hyperactivity disorder,disease,http://www.wikidata.org/entity/Q1207210,dexmethylphenidate,drug,can be treated by
http://www.wikidata.org/entity/Q12077704,allergic contact dermatitis,disease,http://www.wikidata.org/entity/Q6665709,methdilazine,drug,can be treated by
http://www.wikidata.org/entity/Q19000661,congestive heart failure,disease,http://www.wikidata.org/entity/Q1169561,metolazone,drug,can be treated by
http://www.wikidata.org/entity/Q187440,urticaria,disease,http://www.wikidata.org/entity/Q421091,levocetirizine,drug,can be treated by
http://www.wikidata.org/entity/Q949302,skin disease,disease,http://www.wikidata.org/entity/Q426386,ingenol mebutate,drug,can be treated by
http://www.wikidata.org/entity/Q540571,fibromyalgia,disease,http://www.wikidata.org/entity/Q576618,anticonvulsant agent,drug,can be treated by
http://www.wikidata.org/entity/Q35869,asthma,disease,http://www.wikidata.org/entity/Q1236526,pirbuterol,drug,can be treated by
http://www.wikidata.org/entity/Q876887,cellulitis,disease,http://www.wikidata.org/entity/Q48566821,sulfamethoxazole / trimethoprim,drug,can be treated by
http://www.wikidata.org/entity/Q593958,transient cerebral isolation,disease,http://www.wikidata.org/entity/Q20078502,dabigatran etexilate,drug,can be treated by
http://www.wikidata.org/entity/Q8282,Addison's disease,disease,http://www.wikidata.org/entity/Q2697578,fludrocortisone,drug,can be treated by
http://www.wikidata.org/entity/Q18556206,bile duct disease,disease,http://www.wikidata.org/entity/Q426345,fenipentol,drug,can be treated by
http://www.wikidata.org/entity/Q620760,postural orthostatic tachycardia syndrome,disease,http://www.wikidata.org/entity/Q2697578,fludrocortisone,drug,can be treated by
http://www.wikidata.org/entity/Q133823,migraine,disease,http://www.wikidata.org/entity/Q1185089,butorphanol,drug,can be treated by
http://www.wikidata.org/entity/Q18211693,vaginal disease,disease,http://www.wikidata.org/entity/Q12415847,17α/β-estradiol,drug,can be treated by
http://www.wikidata.org/entity/Q4118581,necatoriasis,disease,http://www.wikidata.org/entity/Q422194,mebendazole,drug,can be treated by
http://www.wikidata.org/entity/Q6587253,Queensland tick typhus,disease,http://www.wikidata.org/entity/Q13669486,quinolone antibiotic,drug,can be treated by
http://www.wikidata.org/entity/Q11679861,ancylostomiasis,disease,http://www.wikidata.org/entity/Q422194,mebendazole,drug,can be treated by
http://www.wikidata.org/entity/Q954674,iron deficiency anemia,disease,http://www.wikidata.org/entity/Q27888379,iron sucrose,drug,can be treated by
http://www.wikidata.org/entity/Q954674,iron deficiency anemia,disease,http://www.wikidata.org/entity/Q27290556,ferrous gluconate dihydrate,drug,can be treated by
http://www.wikidata.org/entity/Q217519,bubonic plague,disease,http://www.wikidata.org/entity/Q20126637,Xadani,drug,can be treated by
http://www.wikidata.org/entity/Q9294051,ocular hypertension,disease,http://www.wikidata.org/entity/Q6593346,metipranolol,drug,can be treated by
http://www.wikidata.org/entity/Q1125160,pityriasis rosea,disease,http://www.wikidata.org/entity/Q6665709,methdilazine,drug,can be treated by
http://www.wikidata.org/entity/Q3108586,open-angle glaucoma,disease,http://www.wikidata.org/entity/Q6593346,metipranolol,drug,can be treated by
http://www.wikidata.org/entity/Q18555302,scalp dermatosis,disease,http://www.wikidata.org/entity/Q12029435,chloroxine,drug,can be treated by
http://www.wikidata.org/entity/Q18554145,familial hyperlipidemia,disease,http://www.wikidata.org/entity/Q12200764,binifibrate,drug,can be treated by
http://www.wikidata.org/entity/Q815819,atrial fibrillation,disease,http://www.wikidata.org/entity/Q27294343,indobufen sodium,drug,can be treated by
http://www.wikidata.org/entity/Q815819,atrial fibrillation,disease,http://www.wikidata.org/entity/Q20078502,dabigatran etexilate,drug,can be treated by
http://www.wikidata.org/entity/Q673083,gingivitis,disease,http://www.wikidata.org/entity/Q2633879,carbamide peroxide,drug,can be treated by
http://www.wikidata.org/entity/Q124407,type-1 diabetes,disease,http://www.wikidata.org/entity/Q2754775,insulin aspart,drug,can be treated by
http://www.wikidata.org/entity/Q911386,stomatitis,disease,http://www.wikidata.org/entity/Q2633879,carbamide peroxide,drug,can be treated by
http://www.wikidata.org/entity/Q173022,bronchitis,disease,http://www.wikidata.org/entity/Q1453445,cefdinir,drug,can be treated by
http://www.wikidata.org/entity/Q170990,arthritis,disease,http://www.wikidata.org/entity/Q2697833,abatacept,drug,can be treated by
http://www.wikidata.org/entity/Q847057,retinitis pigmentosa,disease,http://www.wikidata.org/entity/Q48988385,voretigene neparvovec,drug,can be treated by
http://www.wikidata.org/entity/Q42844,major depressive disorder,disease,http://www.wikidata.org/entity/Q1452256,levosulpiride,drug,can be treated by
http://www.wikidata.org/entity/Q180152,vitiligo,disease,http://www.wikidata.org/entity/Q2768526,monobenzone,drug,can be treated by
http://www.wikidata.org/entity/Q184559,arteriosclerosis,disease,http://www.wikidata.org/entity/Q1240093,pravastatin,drug,can be treated by
http://www.wikidata.org/entity/Q159701,glaucoma,disease,http://www.wikidata.org/entity/Q577377,brimonidine,drug,can be treated by
http://www.wikidata.org/entity/Q753904,rheumatic fever,disease,http://www.wikidata.org/entity/Q27288139,penicillin g benzathine,drug,can be treated by
http://www.wikidata.org/entity/Q41478,hemorrhoid,disease,http://www.wikidata.org/entity/Q1240076,pramoxine,drug,can be treated by
http://www.wikidata.org/entity/Q680873,otitis externa,disease,http://www.wikidata.org/entity/Q2651741,aluminum subacetate,drug,can be treated by
http://www.wikidata.org/entity/Q186470,tonsillitis,disease,http://www.wikidata.org/entity/Q1453445,cefdinir,drug,can be treated by
http://www.wikidata.org/entity/Q18556612,mixed glioma,disease,http://www.wikidata.org/entity/Q425088,Temozolomide,drug,can be treated by
http://www.wikidata.org/entity/Q18557440,childhood cerebral astrocytoma,disease,http://www.wikidata.org/entity/Q425088,Temozolomide,drug,can be treated by
http://www.wikidata.org/entity/Q1059765,periodontal disease,disease,http://www.wikidata.org/entity/Q15646788,chlorhexidine,drug,can be treated by
http://www.wikidata.org/entity/Q1243807,tinea cruris,disease,http://www.wikidata.org/entity/Q15624030,luliconazole,drug,can be treated by
http://www.wikidata.org/entity/Q1328833,oppositional defiant disorder,disease,http://www.wikidata.org/entity/Q27292429,clonidine hydrochloride,drug,can be treated by
http://www.wikidata.org/entity/Q1641062,hyperphosphatemia,disease,http://www.wikidata.org/entity/Q15628111,iron(III) citrate,drug,can be treated by
http://www.wikidata.org/entity/Q5609817,tinea pedis,disease,http://www.wikidata.org/entity/Q15624030,luliconazole,drug,can be treated by
http://www.wikidata.org/entity/Q183344,sinusitis,disease,http://www.wikidata.org/entity/Q1453445,cefdinir,drug,can be treated by
http://www.wikidata.org/entity/Q1856914,nocardiosis,disease,http://www.wikidata.org/entity/Q48566821,sulfamethoxazole / trimethoprim,drug,can be treated by
http://www.wikidata.org/entity/Q1992236,enterobiasis,disease,http://www.wikidata.org/entity/Q426897,pyrantel,drug,can be treated by
http://www.wikidata.org/entity/Q271993,hyperglycemia,disease,http://www.wikidata.org/entity/Q2754775,insulin aspart,drug,can be treated by
http://www.wikidata.org/entity/Q467635,multiple myeloma,disease,http://www.wikidata.org/entity/Q20948663,ixazomib,drug,can be treated by
http://www.wikidata.org/entity/Q9303627,brain cancer,disease,http://www.wikidata.org/entity/Q425088,Temozolomide,drug,can be treated by
http://www.wikidata.org/entity/Q926462,pityriasis versicolor,disease,http://www.wikidata.org/entity/Q2737856,imidurea,drug,can be treated by
http://www.wikidata.org/entity/Q326648,salmonellosis,disease,http://www.wikidata.org/entity/Q1138664,Ringer's solution,drug,can be treated by
http://www.wikidata.org/entity/Q18556933,cribriform carcinoma,disease,http://www.wikidata.org/entity/Q19856779,mitomycin,drug,can be treated by
http://www.wikidata.org/entity/Q18558122,acute myocardial infarction,disease,http://www.wikidata.org/entity/Q48566808,amlodipine / atorvastatin,drug,can be treated by
http://www.wikidata.org/entity/Q18555117,opiate dependence,disease,http://www.wikidata.org/entity/Q27292429,clonidine hydrochloride,drug,can be treated by
http://www.wikidata.org/entity/Q18553852,lymphoblastic leukemia,disease,http://www.wikidata.org/entity/Q425681,(RS)-lenalidomide,drug,can be treated by
http://www.wikidata.org/entity/Q3658562,non-small-cell lung carcinoma,disease,http://www.wikidata.org/entity/Q7041828,nivolumab,drug,can be treated by
http://www.wikidata.org/entity/Q32147145,maturity-onset diabetes of the young type 2,disease,http://www.wikidata.org/entity/Q2195995,repaglinide,drug,can be treated by
http://www.wikidata.org/entity/Q32147145,maturity-onset diabetes of the young type 2,disease,http://www.wikidata.org/entity/Q2062094,pramlintide,drug,can be treated by
http://www.wikidata.org/entity/Q838966,irritable bowel syndrome,disease,http://www.wikidata.org/entity/Q2662662,dicyclomine,drug,can be treated by
http://www.wikidata.org/entity/Q2360849,strongyloidiasis,disease,http://www.wikidata.org/entity/Q424986,thiabendazole,drug,can be treated by
http://www.wikidata.org/entity/Q578994,parasitic helminthiasis infectious disease,disease,http://www.wikidata.org/entity/Q424986,thiabendazole,drug,can be treated by
http://www.wikidata.org/entity/Q4915474,bipolar I disorder,disease,http://www.wikidata.org/entity/Q50824517,"(R,R)-asenapine",drug,can be treated by
http://www.wikidata.org/entity/Q2306782,hypochromic anemia,disease,http://www.wikidata.org/entity/Q27290556,ferrous gluconate dihydrate,drug,can be treated by
http://www.wikidata.org/entity/Q184559,arteriosclerosis,disease,http://www.wikidata.org/entity/Q2701912,clofibrate,drug,can be treated by
http://www.wikidata.org/entity/Q11679861,ancylostomiasis,disease,http://www.wikidata.org/entity/Q426897,pyrantel,drug,can be treated by
http://www.wikidata.org/entity/Q12048781,large intestine cancer,disease,http://www.wikidata.org/entity/Q19856779,mitomycin,drug,can be treated by
http://www.wikidata.org/entity/Q18554512,pulmonary sarcoidosis,disease,http://www.wikidata.org/entity/Q424972,prednisone,drug,can be treated by
http://www.wikidata.org/entity/Q4884045,Bellini duct carcinoma,disease,http://www.wikidata.org/entity/Q20801763,aldesleukin,drug,can be treated by
http://www.wikidata.org/entity/Q221668,urinary tract infection,disease,http://www.wikidata.org/entity/Q553220,ertapenem,drug,can be treated by
http://www.wikidata.org/entity/Q816798,amyloidosis,disease,http://www.wikidata.org/entity/Q20948663,ixazomib,drug,can be treated by
http://www.wikidata.org/entity/Q19000661,congestive heart failure,disease,http://www.wikidata.org/entity/Q1169164,bendroflumethiazide,drug,can be treated by
http://www.wikidata.org/entity/Q19000661,congestive heart failure,disease,http://www.wikidata.org/entity/Q425729,ivabradine,drug,can be treated by
http://www.wikidata.org/entity/Q2661464,glucose intolerance,disease,http://www.wikidata.org/entity/Q21011228,dulaglutide,drug,can be treated by
http://www.wikidata.org/entity/Q41861,arterial hypertension,disease,http://www.wikidata.org/entity/Q2072745,trichlormethiazide,drug,can be treated by
http://www.wikidata.org/entity/Q8084905,autoimmune disease,disease,http://www.wikidata.org/entity/Q424972,prednisone,drug,can be treated by
http://www.wikidata.org/entity/Q124407,type-1 diabetes,disease,http://www.wikidata.org/entity/Q2062094,pramlintide,drug,can be treated by
http://www.wikidata.org/entity/Q19000661,congestive heart failure,disease,http://www.wikidata.org/entity/Q20078502,dabigatran etexilate,drug,can be treated by
http://www.wikidata.org/entity/Q40878,diarrhea,disease,http://www.wikidata.org/entity/Q1381652,oral rehydration therapy,drug,can be treated by
http://www.wikidata.org/entity/Q18555032,factor VII deficiency,disease,http://www.wikidata.org/entity/Q20801759,antihemophilic factor,drug,can be treated by
http://www.wikidata.org/entity/Q18556131,thyroid carcinoma,disease,http://www.wikidata.org/entity/Q20816877,thyrotropin alfa,drug,can be treated by
http://www.wikidata.org/entity/Q12048781,large intestine cancer,disease,http://www.wikidata.org/entity/Q20801763,aldesleukin,drug,can be treated by
http://www.wikidata.org/entity/Q18556697,human immunodeficiency virus infectious disease,disease,http://www.wikidata.org/entity/Q20801763,aldesleukin,drug,can be treated by
http://www.wikidata.org/entity/Q16838027,bare lymphocyte syndrome 2,disease,http://www.wikidata.org/entity/Q20801767,pegademase bovine,drug,can be treated by
http://www.wikidata.org/entity/Q18556131,thyroid carcinoma,disease,http://www.wikidata.org/entity/Q20817224,thyroglobulin,drug,can be treated by
http://www.wikidata.org/entity/Q124407,type-1 diabetes,disease,http://www.wikidata.org/entity/Q21011228,dulaglutide,drug,can be treated by
http://www.wikidata.org/entity/Q388646,dracunculiasis,disease,http://www.wikidata.org/entity/Q424986,thiabendazole,drug,can be treated by
http://www.wikidata.org/entity/Q207133,Klinefelter's syndrome,disease,http://www.wikidata.org/entity/Q1318776,testosterone,drug,can be treated by
http://www.wikidata.org/entity/Q18556109,bronchus carcinoma,disease,http://www.wikidata.org/entity/Q7041828,nivolumab,drug,can be treated by
http://www.wikidata.org/entity/Q18555025,colon cancer,disease,http://www.wikidata.org/entity/Q7041828,nivolumab,drug,can be treated by
http://www.wikidata.org/entity/Q5749020,squamous cell carcinoma of the lung,disease,http://www.wikidata.org/entity/Q7041828,nivolumab,drug,can be treated by
http://www.wikidata.org/entity/Q18556340,renal clear cell carcinoma,disease,http://www.wikidata.org/entity/Q7041828,nivolumab,drug,can be treated by
http://www.wikidata.org/entity/Q18555143,benign mesothelioma,disease,http://www.wikidata.org/entity/Q7041828,nivolumab,drug,can be treated by
http://www.wikidata.org/entity/Q18348812,head and neck squamous cell carcinoma,disease,http://www.wikidata.org/entity/Q7041828,nivolumab,drug,can be treated by
http://www.wikidata.org/entity/Q495146,trichinosis,disease,http://www.wikidata.org/entity/Q424986,thiabendazole,drug,can be treated by
http://www.wikidata.org/entity/Q5958765,hypersensitivity,disease,http://www.wikidata.org/entity/Q424972,prednisone,drug,can be treated by
http://www.wikidata.org/entity/Q18556540,anal carcinoma,disease,http://www.wikidata.org/entity/Q7041828,nivolumab,drug,can be treated by
http://www.wikidata.org/entity/Q18975047,hematologic cancer,disease,http://www.wikidata.org/entity/Q7041828,nivolumab,drug,can be treated by
http://www.wikidata.org/entity/Q18556653,benign pleural mesothelioma,disease,http://www.wikidata.org/entity/Q7041828,nivolumab,drug,can be treated by
http://www.wikidata.org/entity/Q28757362,tongue squamous cell carcinoma,disease,http://www.wikidata.org/entity/Q7041828,nivolumab,drug,can be treated by
http://www.wikidata.org/entity/Q35869,asthma,disease,http://www.wikidata.org/entity/Q1087499,troleandomycin,drug,can be treated by
http://www.wikidata.org/entity/Q988405,essential hypertension,disease,http://www.wikidata.org/entity/Q575890,antihypertensive drug,drug,can be treated by
http://www.wikidata.org/entity/Q2264130,trichuriasis,disease,http://www.wikidata.org/entity/Q426897,pyrantel,drug,can be treated by
http://www.wikidata.org/entity/Q2032041,unstable angina,disease,http://www.wikidata.org/entity/Q27888090,3-methylbutyl nitrite,drug,can be treated by
http://www.wikidata.org/entity/Q12199,HIV/AIDS,disease,http://www.wikidata.org/entity/Q423327,enfuvirtide,drug,can be treated by
http://www.wikidata.org/entity/Q831530,rosacea,disease,http://www.wikidata.org/entity/Q577377,brimonidine,drug,can be treated by
http://www.wikidata.org/entity/Q844935,coronary artery disease,disease,http://www.wikidata.org/entity/Q2701912,clofibrate,drug,can be treated by
http://www.wikidata.org/entity/Q11085,Parkinson's disease,disease,http://www.wikidata.org/entity/Q423308,cabergoline,drug,can be treated by
http://www.wikidata.org/entity/Q861645,Gaucher's disease,disease,http://www.wikidata.org/entity/Q21011224,eliglustat,drug,can be treated by
http://www.wikidata.org/entity/Q506652,pyelonephritis,disease,http://www.wikidata.org/entity/Q553220,ertapenem,drug,can be treated by
http://www.wikidata.org/entity/Q19000661,congestive heart failure,disease,http://www.wikidata.org/entity/Q2072745,trichlormethiazide,drug,can be treated by
http://www.wikidata.org/entity/Q101896,gonorrhea,disease,http://www.wikidata.org/entity/Q2736402,demeclocycline,drug,can be treated by
http://www.wikidata.org/entity/Q84263196,COVID-19,disease,http://www.wikidata.org/entity/Q55641547,ravulizumab,drug,can be treated by
http://www.wikidata.org/entity/Q84263196,COVID-19,disease,http://www.wikidata.org/entity/Q56291893,otilimab,drug,can be treated by
http://www.wikidata.org/entity/Q84263196,COVID-19,disease,http://www.wikidata.org/entity/Q96376832,molnupiravir,drug,can be treated by
http://www.wikidata.org/entity/Q101896,gonorrhea,disease,http://www.wikidata.org/entity/Q1087499,troleandomycin,drug,can be treated by
http://www.wikidata.org/entity/Q183344,sinusitis,disease,http://www.wikidata.org/entity/Q425109,tetrahydrozoline,drug,can be treated by
http://www.wikidata.org/entity/Q131742,hepatitis,disease,http://www.wikidata.org/entity/Q19597688,ledipasvir/sofosbuvir,drug,can be treated by
http://www.wikidata.org/entity/Q133087,gout,disease,http://www.wikidata.org/entity/Q1215575,naproxen,drug,can be treated by
http://www.wikidata.org/entity/Q3108586,open-angle glaucoma,disease,http://www.wikidata.org/entity/Q577377,brimonidine,drug,can be treated by
http://www.wikidata.org/entity/Q52849,ankylosing spondylitis,disease,http://www.wikidata.org/entity/Q1215575,naproxen,drug,can be treated by
http://www.wikidata.org/entity/Q52844,enthesopathy,disease,http://www.wikidata.org/entity/Q1215575,naproxen,drug,can be treated by
http://www.wikidata.org/entity/Q172341,ovarian cancer,disease,http://www.wikidata.org/entity/Q7083106,olaparib,drug,can be treated by
http://www.wikidata.org/entity/Q79928,acne,disease,http://www.wikidata.org/entity/Q2736402,demeclocycline,drug,can be treated by
http://www.wikidata.org/entity/Q62736,osteoarthritis,disease,http://www.wikidata.org/entity/Q1215575,naproxen,drug,can be treated by
http://www.wikidata.org/entity/Q504790,nephrotic syndrome,disease,http://www.wikidata.org/entity/Q2072745,trichlormethiazide,drug,can be treated by
http://www.wikidata.org/entity/Q815819,atrial fibrillation,disease,http://www.wikidata.org/entity/Q425120,disopyramide,drug,can be treated by
http://www.wikidata.org/entity/Q133823,migraine,disease,http://www.wikidata.org/entity/Q1215575,naproxen,drug,can be treated by
http://www.wikidata.org/entity/Q172941,peptic ulcer disease,disease,http://www.wikidata.org/entity/Q553223,esomeprazole,drug,can be treated by
http://www.wikidata.org/entity/Q736715,chronic renal insufficiency,disease,http://www.wikidata.org/entity/Q27281933,ethacrynate sodium,drug,can be treated by
http://www.wikidata.org/entity/Q727028,bacterial infectious disease,disease,http://www.wikidata.org/entity/Q27286710,sulfabromomethazine,drug,can be treated by
http://www.wikidata.org/entity/Q727028,bacterial infectious disease,disease,http://www.wikidata.org/entity/Q27280589,gentamicin C1,drug,can be treated by
http://www.wikidata.org/entity/Q857667,pulmonary edema,disease,http://www.wikidata.org/entity/Q27281933,ethacrynate sodium,drug,can be treated by
http://www.wikidata.org/entity/Q193216,trachoma,disease,http://www.wikidata.org/entity/Q2022983,sulfacetamide,drug,can be treated by
http://www.wikidata.org/entity/Q175827,stomach disease,disease,http://www.wikidata.org/entity/Q553223,esomeprazole,drug,can be treated by
http://www.wikidata.org/entity/Q131749,anorexia nervosa,disease,http://www.wikidata.org/entity/Q7050955,norethandrolone,drug,can be treated by
http://www.wikidata.org/entity/Q154865,botulism,disease,http://www.wikidata.org/entity/Q17148719,heptavalent botulism antitoxin,drug,can be treated by
http://www.wikidata.org/entity/Q223591,gastroesophageal reflux disease,disease,http://www.wikidata.org/entity/Q19597688,ledipasvir/sofosbuvir,drug,can be treated by
http://www.wikidata.org/entity/Q221668,urinary tract infection,disease,http://www.wikidata.org/entity/Q2736402,demeclocycline,drug,can be treated by
http://www.wikidata.org/entity/Q220570,pulmonary embolism,disease,http://www.wikidata.org/entity/Q21011234,edoxaban,drug,can be treated by
http://www.wikidata.org/entity/Q246084,cystitis,disease,http://www.wikidata.org/entity/Q7100015,orbifloxacin,drug,can be treated by
http://www.wikidata.org/entity/Q504790,nephrotic syndrome,disease,http://www.wikidata.org/entity/Q27281933,ethacrynate sodium,drug,can be treated by
http://www.wikidata.org/entity/Q487837,coccidiosis,disease,http://www.wikidata.org/entity/Q27286710,sulfabromomethazine,drug,can be treated by
http://www.wikidata.org/entity/Q147778,liver cirrhosis,disease,http://www.wikidata.org/entity/Q19597688,ledipasvir/sofosbuvir,drug,can be treated by
http://www.wikidata.org/entity/Q154882,legionnaires' disease,disease,http://www.wikidata.org/entity/Q1087499,troleandomycin,drug,can be treated by
http://www.wikidata.org/entity/Q153356,chlamydia infection,disease,http://www.wikidata.org/entity/Q1087499,troleandomycin,drug,can be treated by
http://www.wikidata.org/entity/Q154869,hepatitis C,disease,http://www.wikidata.org/entity/Q19597688,ledipasvir/sofosbuvir,drug,can be treated by
http://www.wikidata.org/entity/Q506652,pyelonephritis,disease,http://www.wikidata.org/entity/Q21011231,ceftolozane,drug,can be treated by
http://www.wikidata.org/entity/Q187255,rheumatoid arthritis,disease,http://www.wikidata.org/entity/Q1215575,naproxen,drug,can be treated by
http://www.wikidata.org/entity/Q448310,seborrhoeic dermatitis,disease,http://www.wikidata.org/entity/Q2022983,sulfacetamide,drug,can be treated by
http://www.wikidata.org/entity/Q229256,dermatitis,disease,http://www.wikidata.org/entity/Q21098894,crisaborole,drug,can be treated by
http://www.wikidata.org/entity/Q506659,prostatic hypertrophy,disease,http://www.wikidata.org/entity/Q2736873,alfuzosin,drug,can be treated by
http://www.wikidata.org/entity/Q520127,periodontitis,disease,http://www.wikidata.org/entity/Q15646788,chlorhexidine,drug,can be treated by
http://www.wikidata.org/entity/Q2403156,vasomotor rhinitis,disease,http://www.wikidata.org/entity/Q425109,tetrahydrozoline,drug,can be treated by
http://www.wikidata.org/entity/Q133087,gout,disease,http://www.wikidata.org/entity/Q7160794,pegloticase,drug,can be treated by
http://www.wikidata.org/entity/Q165328,osteoporosis,disease,http://www.wikidata.org/entity/Q2823280,minodronic acid,drug,can be treated by
http://www.wikidata.org/entity/Q815819,atrial fibrillation,disease,http://www.wikidata.org/entity/Q21011234,edoxaban,drug,can be treated by
http://www.wikidata.org/entity/Q727028,bacterial infectious disease,disease,http://www.wikidata.org/entity/Q425015,thiamphenicol,drug,can be treated by
http://www.wikidata.org/entity/Q18554672,Plasmodium falciparum malaria,disease,http://www.wikidata.org/entity/Q27279400,primaquine phosphate,drug,can be treated by
http://www.wikidata.org/entity/Q9294051,ocular hypertension,disease,http://www.wikidata.org/entity/Q27280492,latanoprostene bunod,drug,can be treated by
http://www.wikidata.org/entity/Q7900883,urinary system disease,disease,http://www.wikidata.org/entity/Q27283414,methenamine hippurate,drug,can be treated by
http://www.wikidata.org/entity/Q1164529,renal cell carcinoma,disease,http://www.wikidata.org/entity/Q7157043,pazopanib,drug,can be treated by
http://www.wikidata.org/entity/Q1088156,chronic lymphocytic leukemia,disease,http://www.wikidata.org/entity/Q7160547,pegaspargase,drug,can be treated by
http://www.wikidata.org/entity/Q1495661,gastrointestinal stromal tumor,disease,http://www.wikidata.org/entity/Q7157043,pazopanib,drug,can be treated by
http://www.wikidata.org/entity/Q2140729,fasciolopsiasis,disease,http://www.wikidata.org/entity/Q7115903,oxyclozanide,drug,can be treated by
http://www.wikidata.org/entity/Q1989240,renal pelvis carcinoma,disease,http://www.wikidata.org/entity/Q7157043,pazopanib,drug,can be treated by
http://www.wikidata.org/entity/Q223591,gastroesophageal reflux disease,disease,http://www.wikidata.org/entity/Q553223,esomeprazole,drug,can be treated by
http://www.wikidata.org/entity/Q3108586,open-angle glaucoma,disease,http://www.wikidata.org/entity/Q27280492,latanoprostene bunod,drug,can be treated by
http://www.wikidata.org/entity/Q6473911,herpes simplex,disease,http://www.wikidata.org/entity/Q27280825,acedoben sodium,drug,can be treated by
http://www.wikidata.org/entity/Q220193,premenstrual syndrome,disease,http://www.wikidata.org/entity/Q7129023,pamabrom,drug,can be treated by
http://www.wikidata.org/entity/Q593958,transient cerebral isolation,disease,http://www.wikidata.org/entity/Q113368879,rac-warfarin,drug,can be treated by
http://www.wikidata.org/entity/Q170990,arthritis,disease,http://www.wikidata.org/entity/Q1320691,salsalate,drug,can be treated by
http://www.wikidata.org/entity/Q377978,thrombophlebitis,disease,http://www.wikidata.org/entity/Q113368879,rac-warfarin,drug,can be treated by
http://www.wikidata.org/entity/Q906492,dystonia,disease,http://www.wikidata.org/entity/Q15709005,botulinum toxin Type B,drug,can be treated by
http://www.wikidata.org/entity/Q334655,amenorrhea,disease,http://www.wikidata.org/entity/Q7051181,norgestimate,drug,can be treated by
http://www.wikidata.org/entity/Q948318,polycythemia vera,disease,http://www.wikidata.org/entity/Q15366704,pipobroman,drug,can be treated by
http://www.wikidata.org/entity/Q84263196,COVID-19,disease,http://www.wikidata.org/entity/Q27280485,vadadustat,drug,can be treated by
http://www.wikidata.org/entity/Q32147145,maturity-onset diabetes of the young type 2,disease,http://www.wikidata.org/entity/Q27281642,pioglitazone hydrochloride,drug,can be treated by
http://www.wikidata.org/entity/Q19000661,congestive heart failure,disease,http://www.wikidata.org/entity/Q27281933,ethacrynate sodium,drug,can be treated by
http://www.wikidata.org/entity/Q18555117,opiate dependence,disease,http://www.wikidata.org/entity/Q27287577,levomethadyl,drug,can be treated by
http://www.wikidata.org/entity/Q131742,hepatitis,disease,http://www.wikidata.org/entity/Q7160789,peginterferon alfa-2b,drug,can be treated by
http://www.wikidata.org/entity/Q19000661,congestive heart failure,disease,http://www.wikidata.org/entity/Q6997373,nesiritide,drug,can be treated by
http://www.wikidata.org/entity/Q929737,liver disease,disease,http://www.wikidata.org/entity/Q27281933,ethacrynate sodium,drug,can be treated by
http://www.wikidata.org/entity/Q2475919,subacute sclerosing panencephalitis,disease,http://www.wikidata.org/entity/Q27280825,acedoben sodium,drug,can be treated by
http://www.wikidata.org/entity/Q32147145,maturity-onset diabetes of the young type 2,disease,http://www.wikidata.org/entity/Q2254797,nateglinide,drug,can be treated by
http://www.wikidata.org/entity/Q2152449,giant papillary conjunctivitis,disease,http://www.wikidata.org/entity/Q2240116,levocabastine,drug,can be treated by
http://www.wikidata.org/entity/Q3658562,non-small-cell lung carcinoma,disease,http://www.wikidata.org/entity/Q21099132,alectinib,drug,can be treated by
http://www.wikidata.org/entity/Q3686833,vernal conjunctivitis,disease,http://www.wikidata.org/entity/Q2240116,levocabastine,drug,can be treated by
http://www.wikidata.org/entity/Q3658562,non-small-cell lung carcinoma,disease,http://www.wikidata.org/entity/Q21506464,osimertinib,drug,can be treated by
http://www.wikidata.org/entity/Q5325633,ear disease,disease,http://www.wikidata.org/entity/Q2022983,sulfacetamide,drug,can be treated by
http://www.wikidata.org/entity/Q18558195,bacterial conjunctivitis,disease,http://www.wikidata.org/entity/Q2022983,sulfacetamide,drug,can be treated by
http://www.wikidata.org/entity/Q1628473,corneal ulcer,disease,http://www.wikidata.org/entity/Q2022983,sulfacetamide,drug,can be treated by
http://www.wikidata.org/entity/Q876887,cellulitis,disease,http://www.wikidata.org/entity/Q7102878,oritavancin,drug,can be treated by
http://www.wikidata.org/entity/Q3622611,secondary hyperparathyroidism,disease,http://www.wikidata.org/entity/Q21098973,etelcalcetide,drug,can be treated by
http://www.wikidata.org/entity/Q1049021,gender dysphoria,disease,http://www.wikidata.org/entity/Q15748953,sex reassignment therapy,drug,can be treated by
http://www.wikidata.org/entity/Q3242950,kidney cancer,disease,http://www.wikidata.org/entity/Q7157043,pazopanib,drug,can be treated by
http://www.wikidata.org/entity/Q2619315,synovial sarcoma,disease,http://www.wikidata.org/entity/Q7157043,pazopanib,drug,can be treated by
http://www.wikidata.org/entity/Q183130,gastritis,disease,http://www.wikidata.org/entity/Q553223,esomeprazole,drug,can be treated by
http://www.wikidata.org/entity/Q727028,bacterial infectious disease,disease,http://www.wikidata.org/entity/Q2736402,demeclocycline,drug,can be treated by
http://www.wikidata.org/entity/Q673083,gingivitis,disease,http://www.wikidata.org/entity/Q15646788,chlorhexidine,drug,can be treated by
